"id","identity","alignmentLength","maxAlignment","phylum","class","order","family","genus","species","db","phylumID","classID","speciesID"
"dd1ab10b6dec39e88936f7ae5e54d01f",90.032,311,27999.952,"Cnidaria","Hydrozoa","Trachymedusae","Geryoniidae","Liriope","Liriope_tetraphylla","SHELBY",NA,NA,NA
"fa1c770f086475b75219647b2f3bd80f",82.428,313,25799.964,"Nemertea","Enopla","Monostilifera","Prosorhochmidae","Gononemertes","Gononemertes_sp._MCZ_IZ_45558","SHELBY",NA,NA,NA
"08890eb177f6dd5bee591e8a329bfc0c",80,300,24000,"Arthropoda","Insecta","Diptera","Mycetophilidae","Sciophila","Sciophila_sp._BIOUG20983-A05","SHELBY",NA,NA,NA
"13454b39f2aebb5ac5ad4fd96d033027",87.619,315,27599.985,"Bryozoa","Gymnolaemata","Ctenostomatida","Vesiculariidae","Amathia","Amathia_crispa","SHELBY",NA,NA,NA
"3318ab57dac612d59bd6d78ffea66f9e",87.662,308,26999.896,"Annelida","Polychaeta","Terebellida","Terebellidae","Polycirrus","Polycirrus_carolinensis","SHELBY",NA,NA,NA
"4c4e0e653d614e16460c628f1a0481ad",81.15,313,25399.95,"Annelida","Polychaeta","Spionida","Spionidae","Polydora","Polydora_cornuta","SHELBY",NA,NA,NA
"649fc4e25a31e10b2d61567a391b127b",98.722,313,30899.986,"Mollusca","Gastropoda","Nudibranchia","Aeolidiidae","Berghia","Berghia_salaamica","SHELBY",NA,NA,NA
"6cde400f2b723e1f5074f21b4ceed154",87.859,313,27499.867,"Arthropoda","Malacostraca","Decapoda",NA,NA,"Caridea_sp._LPdivOTU97","SHELBY",NA,NA,NA
"7f6ebde0a56bfc11e985da46cbb18510",82.54,315,26000.1,"Annelida","Polychaeta","Phyllodocida","Polynoidae","Halosydna","Halosydna_sp._YZ-2018","SHELBY",NA,NA,NA
"87a1e4c7ea8f28f03305459b0406af7c",100,313,31300,"Porifera","Demospongiae","Tetractinellida","Tetillidae","Cinachyra","Cinachyra_sp._CJ-2016","SHELBY",NA,NA,NA
"93a3324145ed8bd583ec383dab9ed08d",87.013,308,26800.004,"Annelida","Polychaeta","Terebellida","Terebellidae","Polycirrus","Polycirrus_carolinensis","SHELBY",NA,NA,NA
"a1ede38bfa46dd5a4e8e0d557a859674",84.416,308,26000.128,"Placozoa",NA,NA,NA,"Polyplacotoma","Polyplacotoma_mediterranea","SHELBY",NA,NA,NA
"c1579ded388f3d85b5623e292eea620a",82.315,311,25599.965,"Porifera","Demospongiae","Agelasida","Astroscleridae","Astrosclera","Astrosclera_willeyana","SHELBY",NA,NA,NA
"d29bb47e4670d4a63f72be6b448a2b11",96.785,311,30100.135,"Arthropoda","Malacostraca","Decapoda",NA,NA,"Caridea_sp._LPdivOTU97","SHELBY",NA,NA,NA
"dbadd31a6fb5a9e0d0c150cb2f4cf827",84.026,313,26300.138,"Nemertea","Palaeonemertea","Tubulaniformes","Tubulanidae","Tubulanus","Tubulanus_polymorphus","SHELBY",NA,NA,NA
"e4d08494b191407d0a0dfd2d7682db5a",82.566,304,25100.064,"Mollusca","Gastropoda",NA,"Nacellidae","Cellana","Cellana_exarata","SHELBY",NA,NA,NA
"efc279111cf1db29f5dfa44033ed1f4d",80,305,24400,"Arthropoda","Arachnida","Araneae","Zoropsidae","Uliodon","Uliodon_frenatus","SHELBY",NA,NA,NA
"f9e336329f619626aca58857f88fb7d1",95.208,313,29800.104,"Porifera","Demospongiae","Suberitida","Halichondriidae","Halichondria","Halichondria_panicea","SHELBY",NA,NA,NA
"fe2d848dd2ade33468c7f43ffe127196",80.126,317,25399.942,"Arthropoda","Hexanauplia","Poecilostomatoida","Sapphirinidae","Sapphirina","Sapphirina_metallina","SHELBY",NA,NA,NA
"001c7980562406cb492f0c91c9246911",87.5,312,27300,"Arthropoda","Malacostraca","Decapoda","Xanthidae","Medaeops","Medaeops_granulosus","SHELBY",NA,NA,NA
"06f954af566e28324233acd21a1cbace",83.553,304,25400.112,"Arthropoda","Insecta","Diptera","Sciaridae",NA,"Sciaridae_sp._BOLD:ACC1999","SHELBY",NA,NA,NA
"15b96ecf3a1e4564c5ca526d26e426a8",81.47,313,25500.11,"Cnidaria","Hydrozoa","Anthoathecata","Eudendriidae","Eudendrium","Eudendrium_rameum","SHELBY",NA,NA,NA
"180cc54a7e7e72af2c59f5330aabbb59",84.194,310,26100.14,"Cnidaria","Hydrozoa","Anthoathecata","Pennariidae","Pennaria","Pennaria_disticha","SHELBY",NA,NA,NA
"5afdfa016472b42d4d49f7f8207890cf",83.544,316,26399.904,"Placozoa",NA,NA,NA,"Polyplacotoma","Polyplacotoma_mediterranea","SHELBY",NA,NA,NA
"6f9f725ec2ff1ae8d6894523aa432e60",80.952,315,25499.88,"Arthropoda","Insecta","Lepidoptera","Tineidae","Niditinea","Niditinea_orleansella","SHELBY",NA,NA,NA
"8060afe212501e3f61c2a0c6c5291f6b",100,313,31300,"Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","Paracalanus_parvus","SHELBY",NA,NA,NA
"820a680b5d8bafb3d5fe9f1185e7b711",100,313,31300,"Mollusca","Bivalvia","Galeommatida","Galeommatidae","Ephippodonta","Ephippodonta_oedipus","SHELBY",NA,NA,NA
"a6eca393b4df28b92cef712cc94d3cba",80.063,316,25299.908,"Arthropoda","Insecta","Lepidoptera","Erebidae","Gymnelia","Gymnelia_xanthogastra","SHELBY",NA,NA,NA
"ca1848cb3185c51e004dbcefaa677062",82.428,313,25799.964,"Annelida","Clitellata","Haplotaxida","Naididae","Limnodrilus","Limnodrilus_hoffmeisteri_complex_lineage_X","SHELBY",NA,NA,NA
"d1395dea7a31d88afeb62cbd7719997d",93.59,312,29200.08,"Porifera","Demospongiae","Suberitida","Suberitidae","Protosuberites","Protosuberites_denhartogi","SHELBY",NA,NA,NA
"dca3d0ab91d9d2af943bdd39fc8e6179",100,304,30400,"Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea","Ostrea_stentina","SHELBY",NA,NA,NA
"fb033ac202b4c9b3c30ba21144440d32",96.486,313,30200.118,"Porifera","Demospongiae","Poecilosclerida","Coelosphaeridae","Lissodendoryx","Lissodendoryx_sp._QMB_G300820","SHELBY",NA,NA,NA
"03a6aea065c93d46b19fa74a98d3ef3a",95.847,313,30000.111,"Arthropoda","Malacostraca","Decapoda","Xanthidae","Actaeodes","Actaeodes_mutatus_HK02","SHELBY",NA,NA,NA
"26bd18a7aa4835712754767a8b8a3218",80.255,314,25200.07,"Arthropoda","Insecta","Lepidoptera","Oecophoridae","Chrysonoma","Chrysonoma_sp._ANIC42","SHELBY",NA,NA,NA
"37cb11f50892dbc34fee8b5ce62d6fb0",100,313,31300,"Arthropoda","Hexanauplia","Sessilia","Tetraclitidae","Tetraclitella","Tetraclitella_pilsbryi","SHELBY",NA,NA,NA
"438442ca64eab9abb1268ec68f00bd81",89.776,313,28099.888,"Arthropoda","Malacostraca","Decapoda","Alpheidae","Alpheus","Alpheus_edwardsii_HK04","SHELBY",NA,NA,NA
"4632f46e27d2995aebcf229d3ea9d0e7",99.359,312,31000.008,"Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,"Gammaridae_sp._KML_32","SHELBY",NA,NA,NA
"4ca6a43b8bd5556936ba18ea2b39331c",81.47,313,25500.11,"Arthropoda","Hexanauplia","Sessilia","Tetraclitidae","Tetraclitella","Tetraclitella_chinensis","SHELBY",NA,NA,NA
"4da97f8c2deb930317a059c41c47ff0d",81.789,313,25599.957,"Bryozoa","Gymnolaemata","Cheilostomatida","Smittinidae","Parasmittina","Parasmittina_collifera","SHELBY",NA,NA,NA
"53ed328e71412fb5f6e29394f5efa954",99.681,313,31200.153,"Mollusca","Bivalvia","Venerida","Veneridae","Irus","Irus_macrophyllus_HK01","SHELBY",NA,NA,NA
"5e0fd5a7f9a6e898cc582ff2f1412622",81.728,301,24600.128,"Arthropoda","Insecta","Neuroptera","Chrysopidae","Pseudomallada","Pseudomallada_cognatellus","SHELBY",NA,NA,NA
"5e9813eb4bd54c15e2a96eebbe56d09e",92.926,311,28899.986,"Arthropoda","Malacostraca","Decapoda","Diogenidae","Areopaguristes","Areopaguristes_HK01","SHELBY",NA,NA,NA
"6351f669f10cc09da9e0e5716f73be75",99.681,313,31200.153,"Porifera",NA,NA,NA,NA,"Porifera_HK04","SHELBY",NA,NA,NA
"63901211bcc0f83f25817a5e13df35c6",85.256,312,26599.872,"Entoprocta",NA,NA,"Loxosomatidae",NA,"Loxosomatidae","SHELBY",NA,NA,NA
"6ac6b58574ebade1d4fd4f63b5c9b37b",80.719,306,24700.014,"Mollusca","Bivalvia","Veneroida","Montacutidae","Curvemysella","Curvemysella_paula","SHELBY",NA,NA,NA
"6fbd5ed0d4aa293acb2f47febb0e46f8",97.436,312,30400.032,"Echinodermata","Ophiuroidea","Ophiurida","Ophiactidae","Ophiactis","Ophiactis_savignyi","SHELBY",NA,NA,NA
"94a582f06520820bec75fffcc44ff7c9",95.527,313,29899.951,"Arthropoda","Malacostraca","Amphipoda","Corophiidae","Monocorophium","Monocorophium_acherusicum","SHELBY",NA,NA,NA
"97a867c6ae3600da92bdbf386e4ac463",88.462,312,27600.144,"Porifera","Demospongiae","Tethyida","Tethyidae","Tethya","Tethya_minuta","SHELBY",NA,NA,NA
"a236554e4ed857e80247b9446d460569",84.868,304,25799.872,"Nematoda","Chromadorea","Chromadorida","Chromadoridae","Dichromadora","Dichromadora_geophila","SHELBY",NA,NA,NA
"aea03b8e2f4e5bc386d1425253c337ec",100,313,31300,"Chordata","Ascidiacea","Stolidobranchia","Styelidae","Styela","Styela_plicata","SHELBY",NA,NA,NA
"bf889c4ab95dbabf2331e373e0f9e61c",100,313,31300,"Echinodermata","Echinoidea","Diadematoida","Diadematidae","Diadema","Diadema_setosum","SHELBY",NA,NA,NA
"c3bb39659f02f7891e19d0e1fbcf12ae",97.444,313,30499.972,"Mollusca","Gastropoda","Neogastropoda","Columbellidae","Zafra","Zafra_hervieri","SHELBY",NA,NA,NA
"d2a794244b8ebeea01f45806b54c0ca3",86.084,309,26599.956,"Platyhelminthes","Rhabditophora","Rhabdocoela","Polycystididae","Austrorhynchus","Austrorhynchus_pacificus","SHELBY",NA,NA,NA
"e3d34459cb2ea1b60cd36463dc256dd1",86.901,313,27200.013,"Cnidaria","Hydrozoa","Anthoathecata","Corynidae","Codonium","Codonium_proliferum","SHELBY",NA,NA,NA
"f4d3878e7c5d4ac40d7250c3390ceefb",83.388,307,25600.116,"Arthropoda","Hexanauplia","Calanoida","Calocalanidae","Calocalanus","Calocalanus_contractus","SHELBY",NA,NA,NA
"fc7f144d63bc19138cebe690193978e5",99.361,313,31099.993,"Mollusca","Gastropoda","Littorinimorpha","Cypraeidae","Cypraea","Cypraea_gracilis","SHELBY",NA,NA,NA
"fe22605c7fa46cbb03d1b187cf672a6b",80.132,302,24199.864,"Arthropoda","Malacostraca","Isopoda","Porcellionidae","Porcellio","Porcellio_siculoccidentalis","SHELBY",NA,NA,NA
"1bbaf5a66958e6c80219c9b14b20c550",88.818,313,27800.034,"Mollusca","Gastropoda","Nudibranchia","Fionidae","Eubranchus","Eubranchus_tricolor","SHELBY",NA,NA,NA
"2be87bbcf36a800aaffbbc2b1c1659ca",98.083,313,30699.979,"Mollusca","Gastropoda","Trochida","Trochidae","Monodonta","Monodonta_labio","SHELBY",NA,NA,NA
"3eb3f498da039de772877c406fa3b3d3",80.892,314,25400.088,"Arthropoda","Hexanauplia","Calanoida","Centropagidae","Centropages","Centropages_typicus","SHELBY",NA,NA,NA
"438fbe4239102bc28ce364d4b811430f",96.805,313,30299.965,"Cnidaria","Hydrozoa","Anthoathecata","Cladonematidae","Cladonema","Cladonema_sp._BMOO-08899","SHELBY",NA,NA,NA
"468c80d71d65139c4ad2ea2f3ccf3142",84.026,313,26300.138,"Arthropoda","Hexanauplia","Cyclopoida","Cyclopidae","Mesocyclops","Mesocyclops_pehpeiensis","SHELBY",NA,NA,NA
"493613afaf8ab3fea92a5d701465944c",80.511,313,25199.943,"Cnidaria","Hydrozoa","Anthoathecata","Corynidae","Coryne","Coryne_eximia","SHELBY",NA,NA,NA
"4a415f0495531b11b36ef5a1027ae5d4",100,313,31300,"Mollusca","Bivalvia","Mytilida","Mytilidae","Lithophaga","Lithophaga_HK01","SHELBY",NA,NA,NA
"71081119b5df6fcbaed5909abf818526",96.154,312,30000.048,"Annelida","Polychaeta","Phyllodocida","Hesionidae","Oxydromus","Oxydromus_HK01","SHELBY",NA,NA,NA
"7932cdad37a64b576ac711f357f3f564",97.444,313,30499.972,"Porifera","Demospongiae","Clionaida","Clionaidae","Pione","Pione_velans","SHELBY",NA,NA,NA
"7dd333ab2ed2ad51b654f7bd3d92ce65",90.735,313,28400.055,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia_sp._BOLD:AAO7110","SHELBY",NA,NA,NA
"82b5e6dad7f9c22ca6b8285faeef48ed",86.624,314,27199.936,"Arthropoda","Insecta","Diptera",NA,NA,NA,"SHELBY",NA,NA,NA
"b96bc40dcb09cc61a04932f49f01abd9",98.403,313,30800.139,"Mollusca","Gastropoda","Nudibranchia",NA,NA,"Doridacea_HK01","SHELBY",NA,NA,NA
"c343356ad2e2cbdf183c59fe9e1e5e47",100,313,31300,"Mollusca","Gastropoda","[unassigned]_Caenogastropoda","Epitoniidae",NA,"Epitoniidae_HK01","SHELBY",NA,NA,NA
"cc4ba063a2b4590f0900ca6bec08aedb",100,313,31300,"Arthropoda","Insecta","Diptera","Culicidae","Armigeres","Armigeres_subalbatus","SHELBY",NA,NA,NA
"cff83709a348a4d39ede5429ea1ea5e1",83.758,314,26300.012,"Mollusca","Bivalvia","Mytiloida","Mytilidae","Brachidontes","Brachidontes_exustus","SHELBY",NA,NA,NA
"e88ec80db543cd073d174277d5a53df9",80.392,306,24599.952,"Arthropoda","Hexanauplia","Calanoida","Spinocalanidae","Mimocalanus","Mimocalanus_cultrifer","SHELBY",NA,NA,NA
"fa6b7eaab5221fc0093464b78ddee745",92.628,312,28899.936,"Nematoda","Enoplea","Enoplida","Leptosomatidae","Cylicolaimus","Cylicolaimus_sp._1AMA","SHELBY",NA,NA,NA
"01e1cb642d8908fbe1817f57ec0373a8",81.029,311,25200.019,"Platyhelminthes","Rhabditophora","Polycladida","Notoplanidae","Notoplana","Notoplana_delicata","SHELBY",NA,NA,NA
"128572b68498301e01ee72afc1276e7b",87.5,312,27300,"Annelida","Polychaeta","Terebellida","Terebellidae","Lysilla","Lysilla_pacifica","SHELBY",NA,NA,NA
"1e28577dff976e3add098e0b8dc102b5",99.681,313,31200.153,"Porifera","Demospongiae","Chondrillida","Chondrillidae","Chondrilla","Chondrilla_mixta","SHELBY",NA,NA,NA
"4487773093eb2a56510dcb421a659d62",90.064,312,28099.968,"Annelida","Polychaeta","Sabellida","Serpulidae","Hydroides","Hydroides_elegans","SHELBY",NA,NA,NA
"4cda2bed7c22c3c04f534fb0f98b7378",98.722,313,30899.986,"Annelida","Polychaeta","Phyllodocida","Hesionidae","Leocrates","Leocrates_chinensis_HK02","SHELBY",NA,NA,NA
"4f7d90f34e9c695dd139bbe900d21f4d",99.681,313,31200.153,"Arthropoda","Malacostraca","Decapoda","Xanthidae","Actaeodes","Actaeodes_mutatus_HK01","SHELBY",NA,NA,NA
"54d1dbca452e0a3fd6599205315d65b1",97.583,331,32299.973,"Mollusca","Bivalvia","Cardiida","Tellinidae","Pinguitellina","Pinguitellina_nux","SHELBY",NA,NA,NA
"589fca6a58419c2c7e63866ec90e7aa7",82.54,315,26000.1,"Mollusca","Bivalvia","Veneroida","Galeommatidae","Divariscintilla","Divariscintilla_toyohiwakensis","SHELBY",NA,NA,NA
"6b62a542c921af7780bb702cbd117d72",93.93,313,29400.09,"Porifera","Demospongiae","Clionaida","Clionaidae","Cliona","Cliona_chilensis","SHELBY",NA,NA,NA
"77af44af9b8ec907f30d3724ddec885b",80.844,308,24899.952,"Arthropoda","Insecta","Diptera","Muscidae","Spilogona","Spilogona_trilineata","SHELBY",NA,NA,NA
"78c65dbdae95bbf2319d29f455c77efe",84.566,311,26300.026,"Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Phyllodoce","Phyllodoce_lineata","SHELBY",NA,NA,NA
"84ef835c84a9db0ce903c8524687cf95",99.681,313,31200.153,"Porifera","Demospongiae","Tethyida","Tethyidae","Tethyid","Tethyid_sp._UCMPWC1062","SHELBY",NA,NA,NA
"a0554bbf91822b26b31a95881b2a3cd8",88.179,313,27600.027,"Nematoda","Chromadorea","Chromadorida","Chromadoridae","Neochromadora","Neochromadora_poecilosomoides","SHELBY",NA,NA,NA
"a45b513742d30e9afb3045f19aef5664",100,313,31300,"Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","Subeucalanus_subcrassus","SHELBY",NA,NA,NA
"b01b3279073daaf3e5a9c60f1b2021ff",88.924,316,28099.984,"Nemertea","Enopla","Monostilifera","Oerstediidae","Oerstedia","Oerstedia_venusta","SHELBY",NA,NA,NA
"b2638cb4ffdc7883087e06aa0ed3fabd",95.527,313,29899.951,"Arthropoda","Malacostraca","Amphipoda","Podoceridae","Podocerus","Podocerus_brasiliensis","SHELBY",NA,NA,NA
"b2e00f9b29c1e0776c4a8f9070da3b7e",80,300,24000,"Arthropoda","Hexanauplia","Siphonostomatoida","Caligidae","Caligus","Caligus_cheilodactyli","SHELBY",NA,NA,NA
"b808bdafcb5fb033ef96d855d6d7442f",80.906,309,24999.954,"Arthropoda","Insecta","Diptera","Muscidae","Lispe","Lispe_albitarsis","SHELBY",NA,NA,NA
"bc885a66dfc79f8fa9f1dd2c0a689f96",81.388,317,25799.996,"Arthropoda","Insecta","Lepidoptera","Geometridae","Nematocampa","Nematocampa_resistaria","SHELBY",NA,NA,NA
"bf93d14c2ebbc475e1e5cdca11c477a0",97.764,313,30600.132,"Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides_chevalense","SHELBY",NA,NA,NA
"c853eaf7972a20b2b1e10f9e0494b58e",81.029,311,25200.019,"Mollusca","Gastropoda","Aplysiida","Aplysiidae","Notarchus","Notarchus_indicus","SHELBY",NA,NA,NA
"da484480be064625da02cd9c98afe282",81.646,316,25800.136,"Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Campanularia","Campanularia_volubilis","SHELBY",NA,NA,NA
"ddcdb81bf1613aade091768e7b57f050",81.25,304,24700,"Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula_adunca","SHELBY",NA,NA,NA
"e8ae64fc844b42702c390c8fe58d4aa8",100,313,31300,"Arthropoda","Insecta","Hymenoptera","Formicidae","Nylanderia","Nylanderia_cf._bourbonica_SGB-2010","SHELBY",NA,NA,NA
"f65478b56b0d3f0bbfbccec011d192b4",94.249,313,29499.937,"Annelida","Polychaeta","Phyllodocida","Nereididae","Leonnates","Leonnates_decipiens","SHELBY",NA,NA,NA
"fbf2d3a7aee61e5b92a46bf521f2ac63",84.177,316,26599.932,"Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Orthopyxis","Orthopyxis_integra","SHELBY",NA,NA,NA
"ffcee61ff8f82806231e7e17eb2b184a",84.984,313,26599.992,"Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","Paracalanus_aculeatus","SHELBY",NA,NA,NA
"00dd217ac8372206ba87481aed38b054",99.361,313,31099.993,"Mollusca","Bivalvia","Mytilida","Mytilidae","Brachidontes","Brachidontes_variabilis","SHELBY",NA,NA,NA
"021da57fc6b308e7b4b6df098f0c2a24",83.067,313,25999.971,"Cnidaria","Hydrozoa","Anthoathecata","Ptilocodiidae","Thecocodium","Thecocodium_quadratum","SHELBY",NA,NA,NA
"042ee1fdcbcce218bcbd08e26b7be51d",80.606,330,26599.98,"Arthropoda","Insecta","Diptera","Dolichopodidae",NA,"Dolichopodidae_sp._BOLD:ACC8224","SHELBY",NA,NA,NA
"1a3a6ef647c682dac0d04502b618ee52",90.196,306,27599.976,"Mollusca","Polyplacophora","Chitonida","Ischnochitonidae","Lepidozona","Lepidozona_coreanica","SHELBY",NA,NA,NA
"1ae5b03596c26420d8c5115a6769af5f",80.195,308,24700.06,"Arthropoda","Insecta","Diptera","Sarcophagidae","Sarcophaga","Sarcophaga_praedatrix","SHELBY",NA,NA,NA
"1f654578ce9b6b27edbdf2fb3ab347af",87.086,302,26299.972,"Nematoda","Chromadorea","Chromadorida","Chromadoridae","Rhips","Rhips_sp._1AMA","SHELBY",NA,NA,NA
"2486404098e9f62b3c59d25ca1e1cf90",80.757,317,25599.969,"Arthropoda","Insecta","Diptera","Muscidae","Spilogona","Spilogona_bifimbriata","SHELBY",NA,NA,NA
"25e247f3e01ba6fffd37c09431697d0e",85.714,315,26999.91,"Nemertea","Palaeonemertea","Archinemertea","Cephalothricidae","Cephalothrix","Cephalothrix_hongkongiensis","SHELBY",NA,NA,NA
"299f64468082d377ef8af9a53035a7ef",99.681,313,31200.153,"Mollusca","Gastropoda","Trochida","Trochidae","Clanculus","Clanculus_HK02","SHELBY",NA,NA,NA
"36ac4ff89eab0538c36cd6553768518b",85.489,317,27100.013,"Arthropoda","Insecta","Lepidoptera","Nymphalidae","Kaniska","Kaniska_canace","SHELBY",NA,NA,NA
"4ab3de44dec750ecc37a10a3795e59f2",80.573,314,25299.922,"Arthropoda","Hexanauplia","Calanoida","Pseudodiaptomidae","Pseudodiaptomus","Pseudodiaptomus_koreanus","SHELBY",NA,NA,NA
"4af49c2b447dd4e6b8e693c4a70ec6e5",94.569,313,29600.097,"Cnidaria","Hydrozoa","Anthoathecata","Pandeidae","Pandeopsis","Pandeopsis_ikarii","SHELBY",NA,NA,NA
"4c2cd559f515d36bc8902717cfc92db2",85.304,313,26700.152,"Mollusca","Bivalvia","Veneroida","Tellinidae","Tellinides","Tellinides_ovalis","SHELBY",NA,NA,NA
"5da6eeaa6b185edd1862029cb7786abb",99.361,313,31099.993,"Mollusca","Bivalvia","Arcida","Noetiidae","Striarca","Striarca_symmetrica","SHELBY",NA,NA,NA
"6b79258facfe71531f84888717dafc71",94.249,313,29499.937,"Cnidaria","Hydrozoa","Anthoathecata","Pandeidae","Pandeopsis","Pandeopsis_ikarii","SHELBY",NA,NA,NA
"6f66219869a3923106f2d26fafee4ac5",81.613,310,25300.03,"Mollusca","Gastropoda","Pteropoda","Creseidae","Creseis","Creseis_virgula_conica","SHELBY",NA,NA,NA
"729b8bc4dda54df575c034fa1bee9375",84.444,315,26599.86,"Arthropoda",NA,NA,NA,NA,NA,"SHELBY",NA,NA,NA
"72bd5c1accf9a5ac8122dfd505264923",85.577,312,26700.024,"Echinodermata","Echinoidea","Echinoida","Strongylocentrotidae","Hemicentrotus","Hemicentrotus_pulcherrimus","SHELBY",NA,NA,NA
"734340e3abbb7e0209af6ae9dc567bb0",87.261,314,27399.954,"Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Obelia","Obelia_sp._2_SL-2013","SHELBY",NA,NA,NA
"7614b4595c416dc71d99555b2aaa65bb",99.681,313,31200.153,"Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Parvocalanus","Parvocalanus_crassirostris","SHELBY",NA,NA,NA
"79b9929eb6c9e1f5d64e0541e853f850",86.901,313,27200.013,"Mollusca","Gastropoda","Nudibranchia","Trinchesiidae","Tenellia","Tenellia_minor","SHELBY",NA,NA,NA
"8da27a9d1e918558e96d291a1c10ebe9",85.065,308,26200.02,"Arthropoda","Hexanauplia","Harpacticoida","Aegisthidae","Pontostratiotes","Pontostratiotes_sp._DZMB517","SHELBY",NA,NA,NA
"90a6e7cca67da7aab67c5c661a15ee1c",81.529,314,25600.106,"Arthropoda","Hexanauplia","Calanoida","Pseudodiaptomidae","Pseudodiaptomus","Pseudodiaptomus_koreanus","SHELBY",NA,NA,NA
"961ec63730fae6e299d4c3eb08256027",81.529,314,25600.106,"Annelida","Polychaeta","Phyllodocida","Nereididae","Hediste","Hediste_atoka","SHELBY",NA,NA,NA
"ae6f1bcf7d68f52bf402b78c160fd506",92.013,313,28800.069,"Mollusca","Gastropoda","Cephalaspidea","Gastropteridae","Sagaminopteron","Sagaminopteron_pohnpei","SHELBY",NA,NA,NA
"b0a837c6eec9e9247b858dc9414e1e2f",82.278,316,25999.848,"Mollusca","Gastropoda","Neogastropoda","Muricidae","Lataxiena","Lataxiena_fimbriata","SHELBY",NA,NA,NA
"bf235156241ecf72c3b9304cdf6c5aa1",87.658,316,27699.928,"Rotifera","Bdelloidea","Philodonida","Philodonidae","Rotaria","Rotaria_cf._rotatoria_DDF-2018","SHELBY",NA,NA,NA
"cb7a1a3746dd52d0d0bae9f1655405d7",100,313,31300,"Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","Paracalanus_aculeatus","SHELBY",NA,NA,NA
"cb9d8875454519ed40cf2a587b3d1f51",84.039,307,25799.973,"Nematoda","Chromadorea","Chromadorida","Chromadoridae",NA,"Chromadoridae_sp._09PROBE-01551","SHELBY",NA,NA,NA
"ce691a06fa2b0ebd19af1cfec74e6aa5",80.818,318,25700.124,"Arthropoda","Insecta","Lepidoptera","Gelechiidae","Coleotechnites","Coleotechnites_nr._blastovora_BOLD:AAA4969","SHELBY",NA,NA,NA
"d280683f34c6c0869eadfcc2346fe5eb",99.681,313,31200.153,"Echinodermata","Ophiuroidea","Ophiurida","Ophiotrichidae","Ophiothrix","Ophiothrix_HK01","SHELBY",NA,NA,NA
"d663d0b6bdcd5fc3c361f8c535db60b4",100,313,31300,"Cnidaria","Hydrozoa","Leptothecata","Aequoreidae","Aequorea","Aequorea_macrodactyla","SHELBY",NA,NA,NA
"dfe8d500505fcc095d7fc4f1b5cdb387",83.974,312,26199.888,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Eacles","Eacles_imperialis","SHELBY",NA,NA,NA
"e0ed952a27c3ceac45d6da540fc5dbb6",99.681,313,31200.153,"Mollusca","Bivalvia","Galeommatida","Kelliidae","Kellia","Kellia_porculus","SHELBY",NA,NA,NA
"e1bafc49ebef7d5388637822262d59ce",81.373,306,24900.138,"Arthropoda","Ostracoda","Podocopida","Cyprididae","Eucypris","Eucypris_virens","SHELBY",NA,NA,NA
"eee277374148bbfebfe26473534769ab",80.399,301,24200.099,"Nemertea","Enopla","Monostilifera","Ototyphlonemertidae","Ototyphlonemertes","cf._Ototyphlonemertes_pallida_sp._MCZ_IZ_133745","SHELBY",NA,NA,NA
"f6cf61d54e0a003934f7f579c25c51c2",80,315,25200,"Arthropoda","Hexanauplia","Calanoida","Calanidae","Undinula","Undinula_vulgaris","SHELBY",NA,NA,NA
"fcb27733673213b62fc34cf6b2451e8e",100,308,30800,"Porifera","Demospongiae","Clionaida","Clionaidae","Cliona","Cliona_vermifera","SHELBY",NA,NA,NA
"fcd84c6720fb8d38d666935b3235a8a9",82.258,310,25499.98,"Platyhelminthes","Rhabditophora","Polycladida","Notocomplanidae","Notocomplana","Notocomplana_humilis","SHELBY",NA,NA,NA
"00442e0a47bf79e65a63edd4d01a2d32",99.681,313,31200.153,"Annelida","Polychaeta","Sabellida","Sabellidae","Branchiomma","Branchiomma_HK01","SHELBY",NA,NA,NA
"05a545091b6561532b1f419d9dc87199",83.871,310,26000.01,"Annelida","Polychaeta","Eunicida","Eunicidae","Eunice","Eunice_filamentosa_complex_BR","SHELBY",NA,NA,NA
"0b828b5b8155731826b887b5867a9d21",80.063,316,25299.908,"Annelida","Clitellata","Haplotaxida","Hormogastridae","Hormogaster","Hormogaster_oroeli","SHELBY",NA,NA,NA
